Date,qqq_return,predicted_volatility,leverage,strategy_return
2024-11-18,0.006947627835905745,0.184298263853123,1.3926705059583822,0.009675756373441395
2024-11-19,0.0068797374061218,0.19064159219278382,1.3860934634185553,0.009535959048661554
2024-11-20,-0.0005760561038765655,0.19705111216654525,1.3725057914561123,-0.0007906403387742299
2024-11-21,0.003597254389986926,0.19347177754270603,1.3536331682463127,0.00486936285690596
2024-11-22,0.0016039918865562441,0.17769855070105006,1.342459525198599,0.0021532941864487003
2024-11-25,0.001581636023407329,0.17312405889549695,1.351499271795924,0.002137579933881206
2024-11-26,0.005369240769246719,0.16396698528568002,1.3683268898579026,0.007346876522681616
2024-11-27,-0.007873416832178792,0.16336584664122142,1.3967578516152312,-0.01099725677938525
2024-11-29,0.008786903556690095,0.15647377796164247,1.4210396277265769,0.012486538159068227
2024-12-02,0.010887912699997226,0.1541763105253962,1.45316183919408,0.01582189924411255
2024-12-03,0.0030660487437506045,0.1541085069554144,1.4837724480345253,0.004549318650308016
2024-12-04,0.012363142143426042,0.1562695867403341,1.5089472052628468,0.018655328785590047
2024-12-05,-0.0027711737198946595,0.1530703334631866,1.52546579647289,-0.0042273307257838484
2024-12-06,0.008949547919473444,0.147264818993391,1.5450604037051938,0.013827592121440616
2024-12-09,-0.007787495086753915,0.15954656961308128,1.5727988800192725,-0.012248163550602145
2024-12-10,-0.0034074336074513267,0.1595597736846817,1.5773121788217004,-0.005374586527559339
2024-12-11,0.017902366409242587,0.1567054358324637,1.5754028638196804,0.028203439310270022
2024-12-12,-0.006453727405590914,0.15961645503500568,1.5790295960639533,-0.010190626578357087
2024-12-13,0.0076543115716805055,0.1576472598011831,1.576706861608083,0.012068605575954803
2024-12-16,0.014400725324120511,0.16032813992945236,1.5783635911026337,0.022729580537061488
2024-12-17,-0.004403917589223094,0.1700409541025982,1.5748978594586545,-0.006935720384499769
2024-12-18,-0.036076751160133314,0.2766307071891904,1.5558680752619165,-0.05613066538921973
2024-12-19,-0.004453485132948631,0.2478067118117436,1.5221164336464037,-0.006778722907861051
2024-12-20,0.008732643176945665,0.20303064665552537,1.476319635960984,0.012892172595965595
2024-12-23,0.009742618463785435,0.18921694952799395,1.4317781020696658,0.013949267773267594
2024-12-24,0.013559758948072043,0.16906538500400217,1.411679302131019,0.019142031048879182
2024-12-26,-0.0006793367909313508,0.16238627416705137,1.4134166476357626,-0.0009601859296538268
2024-12-27,-0.013293052411833761,0.17449708215459303,1.433019930321462,-0.01904920904096556
2024-12-30,-0.013299869598277447,0.19173118407185658,1.4329597089336887,-0.019058177268403666
2024-12-31,-0.008494779034854627,0.19317155950536732,1.414728618707329,-0.012017807010203864
2025-01-02,-0.0019561358177807575,0.2014101848250761,1.3928118467953623,-0.002724529140945773
2025-01-03,0.01636511802118923,0.18708829536922345,1.3652547935870083,0.022342555826045732
2025-01-06,0.011492919950099711,0.18520319614412878,1.3599843680848758,0.01563019147578642
2025-01-07,-0.017844151739734637,0.20726673238898827,1.3581451580472945,-0.024234948284781805
2025-01-08,0.00017473641983811738,0.20598647040612156,1.3384585316529096,0.00023387745192281293
2025-01-10,-0.015681047185209462,0.220457612263797,1.3157700611921912,-0.02063265241444069
2025-01-13,-0.0032138379431098096,0.21532756496520183,1.2827218397164237,-0.004122460118936262
2025-01-14,-0.0009494173750556056,0.21190155370869895,1.2605945622458015,-0.0011968303802967792
2025-01-15,0.023006171660034713,0.19851987526253978,1.245903395061663,0.028663467378608663
2025-01-16,-0.007005846565528051,0.19967644624007744,1.2483427326110794,-0.008745697645865233
2025-01-17,0.016878286159249356,0.19793467565511252,1.249012324458235,0.02108118742863529
2025-01-21,0.005865161393882712,0.17915307601514904,1.2515633503642491,0.0073406210445548965
2025-01-22,0.012785795164822034,0.1805653388257927,1.2718323715600792,0.016261388186757
2025-01-23,0.002126005968596578,0.18066036992282836,1.2923247338786277,0.002747490097590947
2025-01-24,-0.005651049347833781,0.17892983226041662,1.3089587945187182,-0.007396990742106295
2025-01-27,-0.029114742328580356,0.20771753786565672,1.325001876131942,-0.03857708820846704
2025-01-28,0.014779925618461975,0.20058392687686336,1.3199462156336703,0.019508706887436018
2025-01-29,-0.0018779996646303143,0.1999440131042266,1.306567100306034,-0.0024537325761917342
2025-01-30,0.004262345015831892,0.19275054371898553,1.2963458122649647,0.0055254731117021175
2025-01-31,-0.0014530367586559345,0.1960757369166928,1.2964671559510632,-0.0018838144339870108
2025-02-03,-0.008003213576513124,0.21001827660252978,1.292567222312683,-0.010344691542168721
2025-02-04,0.012275480228778113,0.2000778850695119,1.2739863801894233,0.015638794621747863
2025-02-05,0.004537824800921353,0.18845700345928415,1.2695367488471434,0.00576093534459963
2025-02-06,0.005219696918414618,0.1832031800239715,1.2799050733634736,0.0066807165672985586
2025-02-07,-0.01261325380870082,0.19224568633402322,1.2953050843626541,-0.016338011788766784
2025-02-10,0.012104947091493123,0.18422835570274051,1.2962349409468845,0.01569085537830675
